"Store","Weekly_Sales","Holiday_Flag","Temperature","Fuel_Price","CPI","Unemployment","Date"
39,1230591.97,0,44.0,2.51,210.045,8.554,"02-19-2010"
39,1168582.02,0,50.0,2.56,210.077,8.554,"02-26-2010"
39,1266254.21,0,51.0,2.62,210.109,8.554,"03-05-2010"
39,1244391.83,0,62.0,2.67,210.141,8.554,"03-12-2010"
39,1301590.13,0,59.0,2.72,209.98,8.554,"03-19-2010"
39,1235094.66,0,55.0,2.73,209.787,8.554,"03-26-2010"
39,1463942.62,0,63.0,2.72,209.594,8.464,"04-02-2010"
39,1327035.27,0,68.0,2.77,209.401,8.464,"04-09-2010"
39,1242874.98,0,66.0,2.81,209.269,8.464,"04-16-2010"
39,1280231.85,0,68.0,2.8,209.22,8.464,"04-23-2010"
39,1263836.59,0,70.0,2.78,209.171,8.464,"04-30-2010"
39,1355704.21,0,75.0,2.84,209.122,8.464,"05-07-2010"
39,1226997.7,0,77.0,2.85,209.119,8.464,"05-14-2010"
39,1350673.98,0,77.0,2.83,209.392,8.464,"05-21-2010"
39,1365541.59,0,80.0,2.76,209.666,8.464,"05-28-2010"
39,1512207.95,0,80.0,2.7,209.94,8.464,"06-04-2010"
39,1371405.33,0,82.0,2.67,210.214,8.464,"06-11-2010"
39,1368312.45,0,84.0,2.64,210.211,8.464,"06-18-2010"
39,1280414.8,0,83.0,2.65,210.098,8.464,"06-25-2010"
39,1352547.7,0,81.0,2.67,209.984,8.36,"07-02-2010"
39,1330473.47,0,81.0,2.64,209.871,8.36,"07-09-2010"
39,1339811.68,0,84.0,2.62,209.863,8.36,"07-16-2010"
39,1314651.83,0,82.0,2.61,209.996,8.36,"07-23-2010"
39,1308222.24,0,81.0,2.64,210.129,8.36,"07-30-2010"
39,1409989.67,0,85.0,2.63,210.261,8.36,"08-06-2010"
39,1371465.66,0,86.0,2.69,210.394,8.36,"08-13-2010"
39,1471816.52,0,86.0,2.66,210.362,8.36,"08-20-2010"
39,1417515.93,0,84.0,2.62,210.329,8.36,"08-27-2010"
39,1345167.61,0,82.0,2.58,210.297,8.36,"09-03-2010"
39,1279666.47,1,80.0,2.56,210.264,8.36,"09-10-2010"
39,1252915.43,0,82.0,2.58,210.292,8.36,"09-17-2010"
39,1199449.54,0,78.0,2.62,210.366,8.36,"09-24-2010"
39,1219583.91,0,73.0,2.6,210.44,8.476,"10-01-2010"
39,1286598.59,0,65.0,2.63,210.514,8.476,"10-08-2010"
39,1238742.0,0,70.0,2.72,210.581,8.476,"10-15-2010"
39,1261109.01,0,72.0,2.72,210.627,8.476,"10-22-2010"
39,1294769.08,0,75.0,2.72,210.674,8.476,"10-29-2010"
39,1293707.19,0,62.0,2.69,210.72,8.476,"11-05-2010"
39,1291398.71,0,62.0,2.73,210.767,8.476,"11-12-2010"
39,1370659.54,0,56.0,2.77,210.654,8.476,"11-19-2010"
39,2149355.2,1,68.0,2.74,210.515,8.476,"11-26-2010"
39,1431910.98,0,54.0,2.71,210.376,8.476,"12-03-2010"
39,1630564.48,0,51.0,2.84,210.237,8.476,"12-10-2010"
39,1842172.46,0,55.0,2.87,210.179,8.476,"12-17-2010"
39,2495489.25,0,59.0,2.89,210.181,8.476,"12-24-2010"
39,1230012.16,1,52.0,2.94,210.182,8.476,"12-31-2010"
39,1224475.12,0,53.0,2.98,210.184,8.395,"01-07-2011"
39,1193199.39,0,42.0,2.98,210.238,8.395,"01-14-2011"
39,1243370.74,0,50.0,3.02,210.603,8.395,"01-21-2011"
39,1158698.44,0,48.0,3.01,210.968,8.395,"01-28-2011"
39,1343773.94,0,46.0,2.99,211.333,8.395,"02-04-2011"
39,1227893.89,1,40.0,3.02,211.699,8.395,"02-11-2011"
39,1335233.74,0,58.0,3.04,212.006,8.395,"02-18-2011"
39,1240921.19,0,68.0,3.06,212.291,8.395,"02-25-2011"
39,1316385.43,0,64.0,3.29,212.576,8.395,"03-04-2011"
39,1283716.81,0,58.0,3.46,212.861,8.395,"03-11-2011"
39,1348410.05,0,65.0,3.49,213.11,8.395,"03-18-2011"
39,1284334.79,0,71.0,3.47,213.344,8.395,"03-25-2011"
39,1316849.36,0,67.0,3.52,213.578,8.3,"04-01-2011"
39,1350646.16,0,69.0,3.62,213.812,8.3,"04-08-2011"
39,1348031.55,0,73.0,3.74,214.026,8.3,"04-15-2011"
39,1563140.85,0,75.0,3.81,214.192,8.3,"04-22-2011"
39,1379651.87,0,76.0,3.81,214.358,8.3,"04-29-2011"
39,1370920.87,0,69.0,3.91,214.524,8.3,"05-06-2011"
39,1325022.77,0,77.0,3.9,214.69,8.3,"05-13-2011"
39,1373907.21,0,73.0,3.91,214.465,8.3,"05-20-2011"
39,1406124.14,0,82.0,3.79,214.241,8.3,"05-27-2011"
39,1541745.59,0,84.0,3.7,214.016,8.3,"06-03-2011"
39,1442092.08,0,83.0,3.65,213.792,8.3,"06-10-2011"
39,1451392.67,0,85.0,3.64,213.748,8.3,"06-17-2011"
39,1363167.95,0,84.0,3.59,213.84,8.3,"06-24-2011"
39,1429829.36,0,85.0,3.52,213.932,8.177,"07-01-2011"
39,1414564.53,0,84.0,3.48,214.025,8.177,"07-08-2011"
39,1380257.12,0,86.0,3.58,214.108,8.177,"07-15-2011"
39,1416005.59,0,85.0,3.65,214.171,8.177,"07-22-2011"
39,1426418.53,0,86.0,3.68,214.234,8.177,"07-29-2011"
39,1518790.89,0,88.0,3.68,214.297,8.177,"08-05-2011"
39,1514055.97,0,88.0,3.64,214.36,8.177,"08-12-2011"
39,1629066.9,0,88.0,3.55,214.424,8.177,"08-19-2011"
39,1573898.63,0,86.0,3.52,214.488,8.177,"08-26-2011"
39,1465089.85,0,89.0,3.53,214.552,8.177,"09-02-2011"
39,1429345.86,1,79.0,3.55,214.616,8.177,"09-09-2011"
39,1372500.63,0,83.0,3.53,214.793,8.177,"09-16-2011"
39,1338657.95,0,79.0,3.47,215.123,8.177,"09-23-2011"
39,1311775.83,0,82.0,3.36,215.453,8.177,"09-30-2011"
39,1443884.39,0,72.0,3.28,215.783,7.716,"10-07-2011"
39,1384721.84,0,74.0,3.27,216.089,7.716,"10-14-2011"
39,1465283.29,0,68.0,3.35,216.247,7.716,"10-21-2011"
39,1472663.1,0,71.0,3.37,216.405,7.716,"10-28-2011"
39,1553629.59,0,58.0,3.33,216.563,7.716,"11-04-2011"
39,1456957.38,0,63.0,3.3,216.722,7.716,"11-11-2011"
39,1510397.27,0,66.0,3.31,216.94,7.716,"11-18-2011"
39,2338832.4,1,66.0,3.24,217.181,7.716,"11-25-2011"
39,1632894.58,0,53.0,3.17,217.423,7.716,"12-02-2011"
39,1781528.77,0,49.0,3.16,217.665,7.716,"12-09-2011"
39,1991824.05,0,59.0,3.16,217.878,7.716,"12-16-2011"
39,2554482.84,0,55.0,3.11,218.054,7.716,"12-23-2011"
39,1537139.56,1,48.0,3.13,218.23,7.716,"12-30-2011"
39,1478537.93,0,56.0,3.16,218.406,7.244,"01-06-2012"
39,1369125.37,0,55.0,3.26,218.582,7.244,"01-13-2012"
39,1394841.03,0,58.0,3.27,218.676,7.244,"01-20-2012"
39,1320301.61,0,61.0,3.29,218.769,7.244,"01-27-2012"
39,1396150.15,0,61.0,3.36,218.862,7.244,"02-03-2012"
39,1442988.44,1,53.0,3.41,218.955,7.244,"02-10-2012"
39,1511041.69,0,53.0,3.51,219.115,7.244,"02-17-2012"
39,1412065.04,0,61.0,3.56,219.324,7.244,"02-24-2012"
39,1453047.02,0,64.0,3.63,219.534,7.244,"03-02-2012"
39,1470764.35,0,62.0,3.67,219.744,7.244,"03-09-2012"
39,1522421.07,0,66.0,3.73,219.896,7.244,"03-16-2012"
39,1469593.37,0,68.0,3.79,219.971,7.244,"03-23-2012"
39,1499727.02,0,69.0,3.84,220.045,7.244,"03-30-2012"
39,1764847.94,0,73.0,3.89,220.12,6.989,"04-06-2012"
39,1580732.73,0,72.0,3.89,220.195,6.989,"04-13-2012"
39,1433391.04,0,70.0,3.88,220.248,6.989,"04-20-2012"
39,1456997.2,0,69.0,3.81,220.301,6.989,"04-27-2012"
39,1512227.34,0,77.0,3.75,220.355,6.989,"05-04-2012"
39,1470792.41,0,76.0,3.69,220.408,6.989,"05-11-2012"
39,1522978.54,0,72.0,3.63,220.425,6.989,"05-18-2012"
39,1596036.66,0,78.0,3.56,220.429,6.989,"05-25-2012"
39,1640476.77,0,80.0,3.5,220.432,6.989,"06-01-2012"
39,1623442.24,0,81.0,3.45,220.436,6.989,"06-08-2012"
39,1587499.82,0,81.0,3.39,220.449,6.989,"06-15-2012"
39,1532316.79,0,80.0,3.35,220.489,6.989,"06-22-2012"
39,1492388.98,0,86.0,3.29,220.528,6.989,"06-29-2012"
39,1659221.99,0,81.0,3.23,220.567,6.623,"07-06-2012"
39,1471261.76,0,78.0,3.26,220.606,6.623,"07-13-2012"
39,1582168.27,0,80.0,3.31,220.615,6.623,"07-20-2012"
39,1487797.54,0,83.0,3.41,220.623,6.623,"07-27-2012"
39,1608277.74,0,84.0,3.42,220.632,6.623,"08-03-2012"
39,1641867.92,0,83.0,3.49,220.64,6.623,"08-10-2012"
39,1720221.91,0,85.0,3.57,220.72,6.623,"08-17-2012"
39,1724669.75,0,80.0,3.62,220.853,6.623,"08-24-2012"
39,1710923.94,0,84.0,3.64,220.985,6.623,"08-31-2012"
39,1609811.75,1,84.0,3.73,221.118,6.623,"09-07-2012"
39,1447614.08,0,77.0,3.72,221.26,6.623,"09-14-2012"
39,1555672.51,0,74.0,3.72,221.458,6.623,"09-21-2012"
39,1495607.07,0,78.0,3.67,221.656,6.623,"09-28-2012"
39,1574408.67,0,72.0,3.62,221.853,6.228,"10-05-2012"
39,1494417.07,0,70.0,3.6,222.051,6.228,"10-12-2012"
39,1577486.33,0,71.0,3.59,222.095,6.228,"10-19-2012"
39,1569502.0,0,73.0,3.51,222.114,6.228,"10-26-2012"
40,1001943.8,0,14.0,2.79,131.528,5.892,"02-05-2010"
40,955338.29,1,21.0,2.77,131.587,5.892,"02-12-2010"
40,916289.2,0,28.0,2.75,131.637,5.892,"02-19-2010"
40,863917.41,0,33.0,2.75,131.686,5.892,"02-26-2010"
40,990152.28,0,35.0,2.77,131.735,5.892,"03-05-2010"
40,899352.4,0,35.0,2.8,131.784,5.892,"03-12-2010"
40,894865.3,0,41.0,2.83,131.824,5.892,"03-19-2010"
40,873354.58,0,40.0,2.83,131.863,5.892,"03-26-2010"
40,1041202.13,0,41.0,2.83,131.902,5.435,"04-02-2010"
40,919839.19,0,54.0,2.85,131.941,5.435,"04-09-2010"
40,882636.96,0,43.0,2.88,131.981,5.435,"04-16-2010"
40,844958.49,0,46.0,2.9,132.023,5.435,"04-23-2010"
40,816838.31,0,46.0,2.94,132.064,5.435,"04-30-2010"
40,1009797.06,0,60.0,2.98,132.106,5.435,"05-07-2010"
40,907262.47,0,46.0,2.98,132.152,5.435,"05-14-2010"
40,885613.91,0,57.0,2.96,132.223,5.435,"05-21-2010"
40,1008483.07,0,68.0,2.91,132.294,5.435,"05-28-2010"
40,1052429.03,0,66.0,2.86,132.365,5.435,"06-04-2010"
40,1007574.67,0,59.0,2.83,132.436,5.435,"06-11-2010"
40,973105.3,0,61.0,2.8,132.473,5.435,"06-18-2010"
40,940405.03,0,70.0,2.81,132.498,5.435,"06-25-2010"
40,1087578.78,0,65.0,2.82,132.522,5.326,"07-02-2010"
40,1058250.91,0,77.0,2.81,132.546,5.326,"07-09-2010"
40,959229.09,0,74.0,2.8,132.567,5.326,"07-16-2010"
40,922341.82,0,72.0,2.78,132.583,5.326,"07-23-2010"
40,953393.02,0,71.0,2.79,132.598,5.326,"07-30-2010"
40,1057295.87,0,69.0,2.79,132.614,5.326,"08-06-2010"
40,924011.76,0,67.0,2.81,132.63,5.326,"08-13-2010"
40,932397.0,0,67.0,2.8,132.662,5.326,"08-20-2010"
40,922328.02,0,63.0,2.77,132.693,5.326,"08-27-2010"
40,976453.34,0,71.0,2.74,132.725,5.326,"09-03-2010"
40,967310.82,1,63.0,2.72,132.756,5.326,"09-10-2010"
40,855046.95,0,55.0,2.72,132.767,5.326,"09-17-2010"
40,844373.31,0,56.0,2.72,132.762,5.326,"09-24-2010"
40,891152.33,0,62.0,2.72,132.757,5.287,"10-01-2010"
40,972405.38,0,52.0,2.78,132.752,5.287,"10-08-2010"
40,917883.17,0,45.0,2.88,132.763,5.287,"10-15-2010"
40,882180.91,0,41.0,2.92,132.817,5.287,"10-22-2010"
40,875038.84,0,47.0,2.94,132.871,5.287,"10-29-2010"
40,968270.66,0,36.0,2.94,132.925,5.287,"11-05-2010"
40,935481.32,0,38.0,2.96,132.978,5.287,"11-12-2010"
40,852452.93,0,41.0,3.03,132.917,5.287,"11-19-2010"
40,1166142.85,1,33.0,3.07,132.837,5.287,"11-26-2010"
40,1000582.06,0,34.0,3.06,132.757,5.287,"12-03-2010"
40,1111215.72,0,22.0,3.13,132.676,5.287,"12-10-2010"
40,1179036.3,0,23.0,3.14,132.68,5.287,"12-17-2010"
40,1648829.18,0,24.0,3.15,132.748,5.287,"12-24-2010"
40,811318.3,1,19.0,3.18,132.815,5.287,"12-31-2010"
40,894280.19,0,24.0,3.19,132.882,5.114,"01-07-2011"
40,771315.62,0,19.0,3.22,132.951,5.114,"01-14-2011"
40,764014.75,0,15.0,3.23,133.029,5.114,"01-21-2011"
40,775910.43,0,10.0,3.24,133.106,5.114,"01-28-2011"
40,904261.65,0,13.0,3.24,133.183,5.114,"02-04-2011"
40,931939.52,1,17.0,3.26,133.261,5.114,"02-11-2011"
40,968694.45,0,22.0,3.26,133.37,5.114,"02-18-2011"
40,888869.27,0,16.0,3.28,133.492,5.114,"02-25-2011"
40,977070.62,0,18.0,3.44,133.614,5.114,"03-04-2011"
40,860255.58,0,31.0,3.6,133.736,5.114,"03-11-2011"
40,871024.26,0,36.0,3.63,133.849,5.114,"03-18-2011"
40,834621.39,0,29.0,3.62,133.959,5.114,"03-25-2011"
40,841889.08,0,29.0,3.64,134.068,4.781,"04-01-2011"
40,947753.32,0,35.0,3.72,134.178,4.781,"04-08-2011"
40,874446.32,0,44.0,3.82,134.278,4.781,"04-15-2011"
40,965056.4,0,39.0,3.92,134.357,4.781,"04-22-2011"
40,847246.5,0,53.0,3.99,134.436,4.781,"04-29-2011"
40,1016752.55,0,51.0,4.08,134.514,4.781,"05-06-2011"
40,903864.02,0,54.0,4.1,134.593,4.781,"05-13-2011"
40,907110.83,0,56.0,4.1,134.68,4.781,"05-20-2011"
40,972373.81,0,63.0,4.03,134.768,4.781,"05-27-2011"
40,1075687.74,0,66.0,3.97,134.855,4.781,"06-03-2011"
40,984336.04,0,64.0,3.92,134.943,4.781,"06-10-2011"
40,971422.67,0,59.0,3.87,135.084,4.781,"06-17-2011"
40,977103.64,0,63.0,3.85,135.265,4.781,"06-24-2011"
40,1048866.3,0,65.0,3.82,135.447,4.584,"07-01-2011"
40,1107366.06,0,68.0,3.78,135.628,4.584,"07-08-2011"
40,953252.14,0,69.0,3.83,135.784,4.584,"07-15-2011"
40,980642.1,0,73.0,3.88,135.874,4.584,"07-22-2011"
40,929096.9,0,67.0,3.9,135.964,4.584,"07-29-2011"
40,1063818.2,0,68.0,3.9,136.054,4.584,"08-05-2011"
40,955506.95,0,68.0,3.88,136.144,4.584,"08-12-2011"
40,943237.12,0,64.0,3.82,136.183,4.584,"08-19-2011"
40,969611.3,0,65.0,3.8,136.214,4.584,"08-26-2011"
40,957298.26,0,64.0,3.78,136.244,4.584,"09-02-2011"
40,1021391.99,1,65.0,3.81,136.275,4.584,"09-09-2011"
40,890661.79,0,58.0,3.81,136.314,4.584,"09-16-2011"
40,876583.98,0,54.0,3.76,136.367,4.584,"09-23-2011"
40,912857.1,0,63.0,3.68,136.42,4.584,"09-30-2011"
40,1070389.98,0,50.0,3.63,136.472,4.42,"10-07-2011"
40,936751.68,0,54.0,3.58,136.515,4.42,"10-14-2011"
40,942319.65,0,52.0,3.62,136.502,4.42,"10-21-2011"
40,941675.95,0,42.0,3.6,136.488,4.42,"10-28-2011"
40,1011321.18,0,35.0,3.59,136.475,4.42,"11-04-2011"
40,1037687.07,0,41.0,3.57,136.462,4.42,"11-11-2011"
40,905399.99,0,42.0,3.57,136.467,4.42,"11-18-2011"
40,1230011.95,1,33.0,3.54,136.479,4.42,"11-25-2011"
40,1059676.62,0,39.0,3.5,136.491,4.42,"12-02-2011"
40,1158708.98,0,34.0,3.47,136.503,4.42,"12-09-2011"
40,1198670.19,0,30.0,3.44,136.534,4.42,"12-16-2011"
40,1601585.7,0,24.0,3.41,136.588,4.42,"12-23-2011"
40,908853.15,1,19.0,3.4,136.643,4.42,"12-30-2011"
40,954576.86,0,23.0,3.44,136.698,4.261,"01-06-2012"
40,780607.52,0,26.0,3.52,136.753,4.261,"01-13-2012"
40,811365.42,0,14.0,3.54,136.856,4.261,"01-20-2012"
40,770157.29,0,23.0,3.57,136.96,4.261,"01-27-2012"
40,979552.34,0,28.0,3.63,137.063,4.261,"02-03-2012"
40,999785.48,1,24.0,3.66,137.167,4.261,"02-10-2012"
40,975500.87,0,26.0,3.7,137.258,4.261,"02-17-2012"
40,919301.81,0,30.0,3.75,137.341,4.261,"02-24-2012"
40,927732.02,0,24.0,3.83,137.424,4.261,"03-02-2012"
40,954233.87,0,31.0,3.88,137.507,4.261,"03-09-2012"
40,891154.18,0,37.0,3.87,137.584,4.261,"03-16-2012"
40,844490.86,0,52.0,3.89,137.655,4.261,"03-23-2012"
40,871945.64,0,36.0,3.92,137.726,4.261,"03-30-2012"
40,1132064.23,0,37.0,3.96,137.797,4.125,"04-06-2012"
40,857811.17,0,41.0,4.03,137.868,4.125,"04-13-2012"
40,896979.93,0,55.0,4.05,137.923,4.125,"04-20-2012"
40,875372.91,0,48.0,4.02,137.978,4.125,"04-27-2012"
40,993311.59,0,44.0,3.99,138.033,4.125,"05-04-2012"
40,967729.35,0,52.0,3.95,138.088,4.125,"05-11-2012"
40,896295.41,0,58.0,3.9,138.107,4.125,"05-18-2012"
40,991054.49,0,65.0,3.85,138.11,4.125,"05-25-2012"
40,1037464.27,0,65.0,3.8,138.114,4.125,"06-01-2012"
40,1079386.88,0,56.0,3.75,138.117,4.125,"06-08-2012"
40,977950.28,0,63.0,3.68,138.13,4.125,"06-15-2012"
40,1033552.18,0,69.0,3.63,138.163,4.125,"06-22-2012"
40,988764.84,0,64.0,3.58,138.196,4.125,"06-29-2012"
40,1182901.56,0,69.0,3.54,138.23,4.156,"07-06-2012"
40,979848.71,0,67.0,3.56,138.263,4.156,"07-13-2012"
40,968502.38,0,70.0,3.61,138.233,4.156,"07-20-2012"
40,954396.85,0,68.0,3.7,138.203,4.156,"07-27-2012"
40,1068346.76,0,70.0,3.7,138.174,4.156,"08-03-2012"
40,1007906.43,0,70.0,3.77,138.144,4.156,"08-10-2012"
40,969387.48,0,69.0,3.84,138.186,4.156,"08-17-2012"
40,945318.47,0,64.0,3.87,138.281,4.156,"08-24-2012"
40,987264.67,0,66.0,3.88,138.377,4.156,"08-31-2012"
40,1088248.4,1,65.0,3.92,138.473,4.156,"09-07-2012"
40,901709.82,0,59.0,3.99,138.567,4.156,"09-14-2012"
40,899768.4,0,54.0,4.06,138.653,4.156,"09-21-2012"
40,919595.44,0,51.0,4.02,138.74,4.156,"09-28-2012"
40,1069112.0,0,57.0,4.03,138.826,4.145,"10-05-2012"
40,982523.26,0,47.0,4.03,138.912,4.145,"10-12-2012"
40,918170.5,0,46.0,4.0,138.834,4.145,"10-19-2012"
40,921264.52,0,50.0,3.92,138.728,4.145,"10-26-2012"
41,1086533.18,0,30.0,2.58,189.382,7.541,"02-05-2010"
41,1075656.34,1,23.0,2.57,189.464,7.541,"02-12-2010"
41,1052034.74,0,24.0,2.55,189.534,7.541,"02-19-2010"
41,991941.73,0,22.0,2.59,189.602,7.541,"02-26-2010"
41,1063557.49,0,32.0,2.62,189.67,7.541,"03-05-2010"
41,1023997.71,0,33.0,2.68,189.737,7.541,"03-12-2010"
41,1006597.69,0,37.0,2.69,189.734,7.541,"03-19-2010"
41,1015196.46,0,32.0,2.72,189.72,7.541,"03-26-2010"
41,1168826.39,0,41.0,2.72,189.705,7.363,"04-02-2010"
41,1082158.21,0,37.0,2.75,189.69,7.363,"04-09-2010"
41,1043388.79,0,47.0,2.76,189.663,7.363,"04-16-2010"
41,1067340.74,0,45.0,2.78,189.619,7.363,"04-23-2010"
41,1063960.11,0,40.0,2.77,189.575,7.363,"04-30-2010"
41,1175738.22,0,42.0,2.77,189.531,7.363,"05-07-2010"
41,1116439.02,0,40.0,2.79,189.49,7.363,"05-14-2010"
41,1163234.33,0,51.0,2.78,189.468,7.363,"05-21-2010"
41,1246654.24,0,57.0,2.74,189.445,7.363,"05-28-2010"
41,1305068.1,0,60.0,2.7,189.423,7.363,"06-04-2010"
41,1217199.39,0,63.0,2.68,189.4,7.363,"06-11-2010"
41,1202963.06,0,55.0,2.67,189.419,7.363,"06-18-2010"
41,1174209.52,0,66.0,2.72,189.453,7.363,"06-25-2010"
41,1273279.79,0,69.0,2.73,189.488,7.335,"07-02-2010"
41,1176079.59,0,61.0,2.71,189.523,7.335,"07-09-2010"
41,1179788.38,0,69.0,2.7,189.613,7.335,"07-16-2010"
41,1192213.87,0,71.0,2.69,189.775,7.335,"07-23-2010"
41,1211136.63,0,70.0,2.69,189.937,7.335,"07-30-2010"
41,1338132.72,0,69.0,2.69,190.099,7.335,"08-06-2010"
41,1285976.53,0,70.0,2.72,190.261,7.335,"08-13-2010"
41,1353838.39,0,66.0,2.73,190.295,7.335,"08-20-2010"
41,1173131.63,0,71.0,2.73,190.328,7.335,"08-27-2010"
41,1223355.5,0,64.0,2.77,190.362,7.335,"09-03-2010"
41,1172672.27,1,63.0,2.78,190.396,7.335,"09-10-2010"
41,1111170.91,0,62.0,2.8,190.469,7.335,"09-17-2010"
41,1110941.78,0,60.0,2.79,190.571,7.335,"09-24-2010"
41,1109216.35,0,63.0,2.76,190.674,7.508,"10-01-2010"
41,1162042.24,0,57.0,2.74,190.776,7.508,"10-08-2010"
41,1133913.33,0,50.0,2.76,190.862,7.508,"10-15-2010"
41,1156003.7,0,48.0,2.76,190.907,7.508,"10-22-2010"
41,1144854.56,0,42.0,2.75,190.952,7.508,"10-29-2010"
41,1163878.49,0,47.0,2.73,190.996,7.508,"11-05-2010"
41,1175326.23,0,39.0,2.74,191.041,7.508,"11-12-2010"
41,1172155.28,0,31.0,2.76,191.031,7.508,"11-19-2010"
41,1866681.57,1,25.0,2.74,191.012,7.508,"11-26-2010"
41,1220115.75,0,33.0,2.71,190.993,7.508,"12-03-2010"
41,1434908.13,0,34.0,2.73,190.974,7.508,"12-10-2010"
41,1627904.68,0,32.0,2.78,191.03,7.508,"12-17-2010"
41,2225016.73,0,30.0,2.78,191.143,7.508,"12-24-2010"
41,1001790.16,1,25.0,2.83,191.256,7.508,"12-31-2010"
41,1153596.53,0,24.0,2.88,191.368,7.241,"01-07-2011"
41,1052609.16,0,22.0,2.91,191.478,7.241,"01-14-2011"
41,1088025.8,0,33.0,2.97,191.573,7.241,"01-21-2011"
41,1026439.93,0,32.0,3.01,191.668,7.241,"01-28-2011"
41,1179420.5,0,15.0,3.01,191.763,7.241,"02-04-2011"
41,1150003.36,1,17.0,3.04,191.857,7.241,"02-11-2011"
41,1203399.64,0,39.0,3.05,191.918,7.241,"02-18-2011"
41,1099714.93,0,26.0,3.1,191.965,7.241,"02-25-2011"
41,1229257.7,0,35.0,3.23,192.012,7.241,"03-04-2011"
41,1159089.6,0,32.0,3.37,192.058,7.241,"03-11-2011"
41,1115504.26,0,40.0,3.41,192.124,7.241,"03-18-2011"
41,1140578.16,0,41.0,3.41,192.196,7.241,"03-25-2011"
41,1179125.48,0,38.0,3.46,192.269,6.934,"04-01-2011"
41,1206252.12,0,43.0,3.53,192.342,6.934,"04-08-2011"
41,1192982.07,0,40.0,3.61,192.423,6.934,"04-15-2011"
41,1304481.75,0,43.0,3.64,192.523,6.934,"04-22-2011"
41,1178841.05,0,40.0,3.66,192.624,6.934,"04-29-2011"
41,1244956.91,0,41.0,3.74,192.725,6.934,"05-06-2011"
41,1270025.74,0,50.0,3.77,192.826,6.934,"05-13-2011"
41,1244542.33,0,41.0,3.83,192.831,6.934,"05-20-2011"
41,1278304.33,0,51.0,3.8,192.837,6.934,"05-27-2011"
41,1297584.95,0,55.0,3.76,192.842,6.934,"06-03-2011"
41,1311690.11,0,61.0,3.74,192.847,6.934,"06-10-2011"
41,1289151.84,0,62.0,3.7,192.903,6.934,"06-17-2011"
41,1244381.98,0,60.0,3.66,192.998,6.934,"06-24-2011"
41,1333347.78,0,67.0,3.6,193.093,6.901,"07-01-2011"
41,1338862.58,0,68.0,3.54,193.188,6.901,"07-08-2011"
41,1245772.7,0,68.0,3.53,193.313,6.901,"07-15-2011"
41,1292830.93,0,74.0,3.54,193.512,6.901,"07-22-2011"
41,1248330.1,0,71.0,3.55,193.712,6.901,"07-29-2011"
41,1402233.69,0,72.0,3.55,193.911,6.901,"08-05-2011"
41,1356689.88,0,68.0,3.54,194.111,6.901,"08-12-2011"
41,1412959.97,0,71.0,3.5,194.25,6.901,"08-19-2011"
41,1328740.71,0,72.0,3.48,194.38,6.901,"08-26-2011"
41,1283849.38,0,70.0,3.51,194.509,6.901,"09-02-2011"
41,1280958.97,1,58.0,3.57,194.639,6.901,"09-09-2011"
41,1197019.39,0,55.0,3.6,194.742,6.901,"09-16-2011"
41,1173059.79,0,55.0,3.58,194.81,6.901,"09-23-2011"
41,1160619.61,0,62.0,3.54,194.878,6.901,"09-30-2011"
41,1277882.77,0,59.0,3.5,194.946,6.759,"10-07-2011"
41,1247130.22,0,47.0,3.49,195.026,6.759,"10-14-2011"
41,1214944.29,0,46.0,3.55,195.179,6.759,"10-21-2011"
41,1274463.02,0,37.0,3.55,195.332,6.759,"10-28-2011"
41,1315684.86,0,35.0,3.53,195.485,6.759,"11-04-2011"
41,1302499.23,0,33.0,3.5,195.638,6.759,"11-11-2011"
41,1230118.02,0,37.0,3.48,195.718,6.759,"11-18-2011"
41,1906713.35,1,36.0,3.42,195.77,6.759,"11-25-2011"
41,1292436.23,0,35.0,3.38,195.822,6.759,"12-02-2011"
41,1548661.45,0,17.0,3.33,195.874,6.759,"12-09-2011"
41,1682368.32,0,25.0,3.27,195.984,6.759,"12-16-2011"
41,2263722.68,0,26.0,3.17,196.171,6.759,"12-23-2011"
41,1264014.16,1,34.0,3.12,196.359,6.759,"12-30-2011"
41,1208191.61,0,37.0,3.1,196.546,6.589,"01-06-2012"
41,1134767.28,0,27.0,3.08,196.733,6.589,"01-13-2012"
41,1116295.24,0,32.0,3.06,196.78,6.589,"01-20-2012"
41,1079398.81,0,33.0,3.04,196.826,6.589,"01-27-2012"
41,1208825.6,0,32.0,3.03,196.873,6.589,"02-03-2012"
41,1238844.56,1,22.0,3.1,196.92,6.589,"02-10-2012"
41,1330451.46,0,23.0,3.11,196.943,6.589,"02-17-2012"
41,1224915.66,0,28.0,3.13,196.95,6.589,"02-24-2012"
41,1239813.26,0,27.0,3.19,196.957,6.589,"03-02-2012"
41,1243814.77,0,35.0,3.29,196.963,6.589,"03-09-2012"
41,1201511.62,0,48.0,3.49,197.046,6.589,"03-16-2012"
41,1215354.38,0,44.0,3.66,197.23,6.589,"03-23-2012"
41,1239423.19,0,52.0,3.75,197.413,6.589,"03-30-2012"
41,1460234.31,0,48.0,3.85,197.597,6.547,"04-06-2012"
41,1323004.73,0,47.0,3.9,197.781,6.547,"04-13-2012"
41,1220815.33,0,44.0,3.94,197.723,6.547,"04-20-2012"
41,1248950.65,0,58.0,3.93,197.665,6.547,"04-27-2012"
